@timestamp,error.message,event.module,event.type,file.ctime,file.extension,file.gid,file.owner,file.path,file.size,file.type,host.ip,
"Oct 25, 2022 @ 01:54:12.539",-,file_integrity,change,-,-,-,-,/home/resch/destination/.git/logs/refs/remotes/origin/.HEAD.dRr67h,-,-,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:54:12.537",-,file_integrity,change,"Oct 25, 2022 @ 01:54:12.235",-,1001,resch,/home/resch/destination/.git/logs/refs/heads/main,184,file,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:54:12.536",-,file_integrity,change,-,-,-,-,/home/resch/destination/.git/logs/refs/heads/.main.xZwLQo,-,-,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:54:12.534",-,file_integrity,change,"Oct 25, 2022 @ 01:54:12.235",-,1001,resch,/home/resch/destination/.git/logs/HEAD,184,file,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:54:12.532",-,file_integrity,change,-,-,-,-,/home/resch/destination/.git/logs/.HEAD.Bk8rzv,-,-,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:54:12.530",-,file_integrity,change,"Oct 25, 2022 @ 01:54:12.235",-,1001,resch,/home/resch/destination/.git/info/exclude,240,file,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:54:12.529",-,file_integrity,change,-,-,-,-,/home/resch/destination/.git/info/.exclude.PZV9hC,-,-,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:54:12.527",-,file_integrity,change,"Oct 25, 2022 @ 01:54:12.235",sample,1001,resch,/home/resch/destination/.git/hooks/update.sample,"3,610",file,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:54:12.525",-,file_integrity,change,-,-,-,-,/home/resch/destination/.git/hooks/.update.sample.f0XS0I,-,-,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:54:12.524",-,file_integrity,change,"Oct 25, 2022 @ 01:54:12.235",sample,1001,resch,/home/resch/destination/.git/hooks/prepare-commit-msg.sample,"1,492",file,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:54:12.522",-,file_integrity,change,-,-,-,-,/home/resch/destination/.git/hooks/.prepare-commit-msg.sample.FK9CJP,-,-,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:54:12.520",-,file_integrity,change,"Oct 25, 2022 @ 01:54:12.235",sample,1001,resch,/home/resch/destination/.git/hooks/pre-receive.sample,544,file,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:54:12.519",-,file_integrity,change,-,-,-,-,/home/resch/destination/.git/hooks/.pre-receive.sample.LcwosW,-,-,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:54:12.517",-,file_integrity,change,"Oct 25, 2022 @ 01:54:12.235",sample,1001,resch,/home/resch/destination/.git/hooks/pre-rebase.sample,"4,898",file,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:54:12.515",-,file_integrity,change,-,-,-,-,/home/resch/destination/.git/hooks/.pre-rebase.sample.hEZab3,-,-,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:54:12.514",-,file_integrity,change,"Oct 25, 2022 @ 01:54:12.235",sample,1001,resch,/home/resch/destination/.git/hooks/pre-push.sample,"1,348",file,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:54:12.512",-,file_integrity,change,-,-,-,-,/home/resch/destination/.git/hooks/.pre-push.sample.f9SYT9,-,-,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:54:12.510",-,file_integrity,change,"Oct 25, 2022 @ 01:54:12.235",sample,1001,resch,/home/resch/destination/.git/hooks/pre-commit.sample,"1,642",file,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:54:12.509",-,file_integrity,change,-,-,-,-,/home/resch/destination/.git/hooks/.pre-commit.sample.LchOCg,-,-,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:54:12.507",-,file_integrity,change,"Oct 25, 2022 @ 01:54:12.235",sample,1001,resch,/home/resch/destination/.git/hooks/pre-applypatch.sample,424,file,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:54:12.505",-,file_integrity,change,-,-,-,-,/home/resch/destination/.git/hooks/.pre-applypatch.sample.Fh8Fln,-,-,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:54:12.504",-,file_integrity,change,"Oct 25, 2022 @ 01:54:12.235",sample,1001,resch,/home/resch/destination/.git/hooks/post-update.sample,189,file,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:54:12.502",-,file_integrity,change,-,-,-,-,/home/resch/destination/.git/hooks/.post-update.sample.t1hz4t,-,-,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:54:12.500",-,file_integrity,change,"Oct 25, 2022 @ 01:54:12.235",sample,1001,resch,/home/resch/destination/.git/hooks/fsmonitor-watchman.sample,"3,327",file,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:54:12.499",-,file_integrity,change,-,-,-,-,/home/resch/destination/.git/hooks/.fsmonitor-watchman.sample.LJUtNA,-,-,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:54:12.496",-,file_integrity,change,"Oct 25, 2022 @ 01:54:12.235",sample,1001,resch,/home/resch/destination/.git/hooks/commit-msg.sample,896,file,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:54:12.495",-,file_integrity,change,-,-,-,-,/home/resch/destination/.git/hooks/.commit-msg.sample.JGzqwH,-,-,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:54:12.493",-,file_integrity,change,"Oct 25, 2022 @ 01:54:12.235",sample,1001,resch,/home/resch/destination/.git/hooks/applypatch-msg.sample,478,file,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:54:12.492",-,file_integrity,change,-,-,-,-,/home/resch/destination/.git/hooks/.applypatch-msg.sample.5mepfO,-,-,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:54:12.489",-,file_integrity,change,"Oct 25, 2022 @ 01:54:12.345",-,0,root,/home/resch/destination/.git,-,dir,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:54:12.478",-,file_integrity,change,"Oct 25, 2022 @ 01:54:12.225",-,1001,resch,/home/resch/destination/.git/refs/tags,-,dir,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:54:12.469",-,file_integrity,change,"Oct 25, 2022 @ 01:54:12.235",-,1001,resch,/home/resch/destination/.git/refs/remotes/origin,-,dir,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:54:12.459",-,file_integrity,change,"Oct 25, 2022 @ 01:54:12.225",-,1001,resch,/home/resch/destination/.git/refs/remotes,-,dir,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:54:12.449",-,file_integrity,change,"Oct 25, 2022 @ 01:54:12.235",-,1001,resch,/home/resch/destination/.git/refs/heads,-,dir,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:54:12.438",-,file_integrity,change,"Oct 25, 2022 @ 01:54:12.225",-,1001,resch,/home/resch/destination/.git/refs,-,dir,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:54:12.428",-,file_integrity,change,"Oct 25, 2022 @ 01:54:12.225",-,1001,resch,/home/resch/destination/.git/objects/pack,-,dir,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:54:12.417",-,file_integrity,change,"Oct 25, 2022 @ 01:54:12.225",-,1001,resch,/home/resch/destination/.git/objects/info,-,dir,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:54:12.406",-,file_integrity,change,"Oct 25, 2022 @ 01:54:12.225",-,1001,resch,/home/resch/destination/.git/objects/8e,-,dir,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:54:12.395",-,file_integrity,change,"Oct 25, 2022 @ 01:54:12.225",-,1001,resch,/home/resch/destination/.git/objects/77,-,dir,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:54:12.385",-,file_integrity,change,"Oct 25, 2022 @ 01:54:12.225",-,1001,resch,/home/resch/destination/.git/objects/52,-,dir,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:54:12.375",-,file_integrity,change,"Oct 25, 2022 @ 01:54:12.225",-,1001,resch,/home/resch/destination/.git/objects/50,-,dir,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:54:12.364",-,file_integrity,change,"Oct 25, 2022 @ 01:54:12.225",-,1001,resch,/home/resch/destination/.git/objects/48,-,dir,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:54:12.362",-,file_integrity,change,"Oct 25, 2022 @ 01:54:12.225",-,1001,resch,/home/resch/destination/.git/packed-refs,112,file,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:54:12.361",-,file_integrity,change,-,-,-,-,/home/resch/destination/.git/.packed-refs.dL5qYU,-,-,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:54:12.359",-,file_integrity,change,"Oct 25, 2022 @ 01:54:12.225",-,1001,resch,/home/resch/destination/.git/index,441,file,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:54:12.357",-,file_integrity,change,-,-,-,-,/home/resch/destination/.git/.index.I0SaJ1,-,-,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:54:12.356",-,file_integrity,change,"Oct 25, 2022 @ 01:54:12.225",-,1001,resch,/home/resch/destination/.git/description,73,file,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:54:12.354",-,file_integrity,change,-,-,-,-,/home/resch/destination/.git/.description.3jXVt8,-,-,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:54:12.353",-,file_integrity,change,"Oct 25, 2022 @ 01:54:12.225",-,1001,resch,/home/resch/destination/.git/config,267,file,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:54:12.351",-,file_integrity,change,-,-,-,-,/home/resch/destination/.git/.config.sOcIef,-,-,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:54:12.349",-,file_integrity,change,"Oct 25, 2022 @ 01:54:12.225",-,1001,resch,/home/resch/destination/.git/HEAD,21,file,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:54:12.348",-,file_integrity,change,-,-,-,-,/home/resch/destination/.git/.HEAD.h28vZl,-,-,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:54:12.337",-,file_integrity,change,"Oct 25, 2022 @ 01:54:12.225",-,1001,resch,/home/resch/destination/.git/objects/01,-,dir,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:54:12.327",-,file_integrity,change,"Oct 25, 2022 @ 01:54:12.225",-,1001,resch,/home/resch/destination/.git/objects,-,dir,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:54:12.316",-,file_integrity,change,"Oct 25, 2022 @ 01:54:12.235",-,1001,resch,/home/resch/destination/.git/logs/refs/remotes/origin,-,dir,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:54:12.306",-,file_integrity,change,"Oct 25, 2022 @ 01:54:12.225",-,1001,resch,/home/resch/destination/.git/logs/refs/remotes,-,dir,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:54:12.295",-,file_integrity,change,"Oct 25, 2022 @ 01:54:12.235",-,1001,resch,/home/resch/destination/.git/logs/refs/heads,-,dir,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:54:12.285",-,file_integrity,change,"Oct 25, 2022 @ 01:54:12.225",-,1001,resch,/home/resch/destination/.git/logs/refs,-,dir,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:54:12.275",-,file_integrity,change,"Oct 25, 2022 @ 01:54:12.235",-,1001,resch,/home/resch/destination/.git/logs,-,dir,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:54:12.265",-,file_integrity,change,"Oct 25, 2022 @ 01:54:12.235",-,1001,resch,/home/resch/destination/.git/info,-,dir,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:54:12.255",-,file_integrity,change,"Oct 25, 2022 @ 01:54:12.235",-,1001,resch,/home/resch/destination/.git/hooks,-,dir,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:54:12.245",-,file_integrity,change,"Oct 25, 2022 @ 01:54:12.225",-,1001,resch,/home/resch/destination/.git,-,dir,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:54:12.243",-,file_integrity,change,"Oct 25, 2022 @ 01:54:12.195",bashrc,1001,resch,/home/resch/destination/.bashrc,"3,771",file,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:54:12.242",-,file_integrity,change,-,-,-,-,/home/resch/destination/.bashrc.RViATi,-,-,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:54:12.240",-,file_integrity,change,"Oct 25, 2022 @ 01:54:12.195",bash_logout,1001,resch,/home/resch/destination/.bash_logout,220,file,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:54:12.238",-,file_integrity,change,-,-,-,-,/home/resch/destination/.bash_logout.u3CfAi,-,-,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:54:12.232",-,file_integrity,change,-,-,-,-,/home/resch/destination/.ssh/.authorized_keys.Mnrzyj,-,-,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:54:12.215",-,file_integrity,change,"Oct 25, 2022 @ 01:54:12.185",profile,1001,resch,/home/resch/destination/.profile,807,file,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:54:12.213",-,file_integrity,change,-,-,-,-,/home/resch/destination/.profile.OESZej,-,-,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:54:12.210",-,file_integrity,change,"Oct 25, 2022 @ 01:54:12.185",wget-hsts,1001,resch,/home/resch/destination/.wget-hsts,180,file,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:54:12.208",-,file_integrity,change,-,-,-,-,/home/resch/destination/.wget-hsts.lkzBof,-,-,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:54:12.204",-,file_integrity,change,"Oct 25, 2022 @ 01:54:12.195",-,1001,resch,/home/resch/destination/.ssh,-,dir,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:54:12.203",-,file_integrity,change,"Oct 25, 2022 @ 01:54:12.195",-,0,root,/home/resch/destination/.ssh/authorized_keys,573,file,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:54:12.201",-,file_integrity,change,-,-,-,-,/home/resch/destination/.ssh/.authorized_keys.SYPk4e,-,-,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:54:12.192",-,file_integrity,change,"Oct 25, 2022 @ 01:54:12.185",-,0,vagrant,/home/resch/destination/.ssh,-,dir,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:54:12.190",-,file_integrity,change,"Oct 25, 2022 @ 01:54:12.175",bashrc,1000,vagrant,/home/resch/destination/.bashrc,"3,771",file,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:54:12.189",-,file_integrity,change,-,-,-,-,/home/resch/destination/.bashrc.1391Yf,-,-,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:54:12.187",-,file_integrity,change,-,-,-,-,/home/resch/destination/.bashrc.1391Yf,-,-,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:54:12.185",-,file_integrity,creation,"Oct 25, 2022 @ 01:54:12.175",1391Yf,1000,vagrant,/home/resch/destination/.bashrc.1391Yf,"3,771",file,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:54:12.185",-,file_integrity,change,-,-,-,-,/home/resch/destination/.bashrc.1391Yf,-,-,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:54:12.185",-,file_integrity,creation,-,-,-,-,/home/resch/destination/.bashrc.1391Yf,-,-,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:54:12.182",-,file_integrity,change,"Oct 25, 2022 @ 01:54:12.175",bash_logout,1000,vagrant,/home/resch/destination/.bash_logout,220,file,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:54:12.179",-,file_integrity,change,-,-,-,-,/home/resch/destination/.profile.u9d2zg,-,-,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:54:12.179",-,file_integrity,change,"Oct 25, 2022 @ 01:54:12.165",profile,1000,vagrant,/home/resch/destination/.profile,807,file,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:54:12.052",-,file_integrity,change,"Oct 25, 2022 @ 01:54:12.035",tgz,0,root,/home/resch/destination/backup.tgz,"2,570,240",file,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:54:12.050",-,file_integrity,change,-,-,-,-,/home/resch/destination/.backup.tgz.lZ6wb3,-,-,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:54:12.047",-,file_integrity,creation,-,-,-,-,/home/resch/destination/.backup.tgz.lZ6wb3,-,-,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:54:12.045",-,file_integrity,change,-,-,-,-,/home/resch/destination/.backup.tgz.lZ6wb3,-,-,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:54:12.045",-,file_integrity,creation,-,-,-,-,/home/resch/destination/.backup.tgz.lZ6wb3,-,-,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:54:12.041",-,file_integrity,change,"Oct 25, 2022 @ 01:54:12.025",lZ6wb3,0,root,/home/resch/destination/.backup.tgz.lZ6wb3,"2,570,240",file,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:54:12.039",-,file_integrity,change,"Oct 25, 2022 @ 01:54:12.025",lZ6wb3,0,root,/home/resch/destination/.backup.tgz.lZ6wb3,"1,572,864",file,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:54:12.037",-,file_integrity,change,"Oct 25, 2022 @ 01:54:12.025",lZ6wb3,0,root,/home/resch/destination/.backup.tgz.lZ6wb3,"1,048,576",file,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:54:12.035",-,file_integrity,change,"Oct 25, 2022 @ 01:54:12.025",lZ6wb3,0,root,/home/resch/destination/.backup.tgz.lZ6wb3,"786,432",file,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:54:12.034",-,file_integrity,change,"Oct 25, 2022 @ 01:54:12.025",lZ6wb3,0,root,/home/resch/destination/.backup.tgz.lZ6wb3,"262,144",file,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:54:12.031",-,file_integrity,creation,"Oct 25, 2022 @ 01:54:12.025",lZ6wb3,0,root,/home/resch/destination/.backup.tgz.lZ6wb3,0,file,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:54:11.994",-,file_integrity,change,"Oct 25, 2022 @ 01:54:11.975",sh,0,root,/home/resch/destination/import_Scripts_and_PE.sh,"1,448",file,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:54:11.992",-,file_integrity,change,-,-,-,-,/home/resch/destination/.import_Scripts_and_PE.sh.8ui26c,-,-,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:54:11.990",-,file_integrity,change,-,-,-,-,/home/resch/destination/.import_Scripts_and_PE.sh.8ui26c,-,-,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:54:11.988",failed to open file for hashing: open /home/resch/destination/.import_Scripts_and_PE.sh.8ui26c: no such file or directory,file_integrity,creation,"Oct 25, 2022 @ 01:54:11.975",8ui26c,0,root,/home/resch/destination/.import_Scripts_and_PE.sh.8ui26c,"1,448",file,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:54:11.988",-,file_integrity,change,-,-,-,-,/home/resch/destination/.import_Scripts_and_PE.sh.8ui26c,-,-,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:54:11.988",-,file_integrity,creation,-,-,-,-,/home/resch/destination/.import_Scripts_and_PE.sh.8ui26c,-,-,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:54:11.925",-,file_integrity,change,"Oct 25, 2022 @ 01:54:11.915",PNG,0,root,/home/resch/destination/birdfood.PNG,"1,310,594",file,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:54:11.923",-,file_integrity,change,-,-,-,-,/home/resch/destination/.birdfood.PNG.1pdKG3,-,-,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:54:11.921",-,file_integrity,change,-,-,-,-,/home/resch/destination/.birdfood.PNG.1pdKG3,-,-,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:54:11.921",-,file_integrity,change,-,-,-,-,/home/resch/destination/.birdfood.PNG.1pdKG3,-,-,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:54:11.919",-,file_integrity,change,"Oct 25, 2022 @ 01:54:11.905",1pdKG3,0,root,/home/resch/destination/.birdfood.PNG.1pdKG3,"1,310,594",file,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:54:11.917",-,file_integrity,change,"Oct 25, 2022 @ 01:54:11.905",1pdKG3,0,root,/home/resch/destination/.birdfood.PNG.1pdKG3,"786,432",file,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:54:11.915",-,file_integrity,change,"Oct 25, 2022 @ 01:54:11.905",1pdKG3,0,root,/home/resch/destination/.birdfood.PNG.1pdKG3,"524,288",file,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:54:11.913",-,file_integrity,change,"Oct 25, 2022 @ 01:54:11.905",1pdKG3,0,root,/home/resch/destination/.birdfood.PNG.1pdKG3,"262,144",file,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:54:11.910",-,file_integrity,creation,"Oct 25, 2022 @ 01:54:11.895",1pdKG3,0,root,/home/resch/destination/.birdfood.PNG.1pdKG3,0,file,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:54:11.871",-,file_integrity,change,"Oct 25, 2022 @ 01:54:11.855",sh,0,root,/home/resch/destination/persistence2.sh,937,file,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:54:11.870",-,file_integrity,change,-,-,-,-,/home/resch/destination/.persistence2.sh.M8YTu2,-,-,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:54:11.868",-,file_integrity,change,-,-,-,-,/home/resch/destination/.persistence2.sh.M8YTu2,-,-,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:54:11.866",-,file_integrity,creation,-,-,-,-,/home/resch/destination/.persistence2.sh.M8YTu2,-,-,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:54:11.864",-,file_integrity,change,"Oct 25, 2022 @ 01:54:11.845",sh,0,root,/home/resch/destination/persistence1.sh,523,file,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:54:11.862",-,file_integrity,change,-,-,-,-,/home/resch/destination/.persistence1.sh.AG3Nd3,-,-,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:54:11.860",-,file_integrity,change,-,-,-,-,/home/resch/destination/.persistence1.sh.AG3Nd3,-,-,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:54:11.858",-,file_integrity,creation,-,-,-,-,/home/resch/destination/.persistence1.sh.AG3Nd3,-,-,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:54:11.857",-,file_integrity,change,"Oct 25, 2022 @ 01:54:11.835",sh,0,root,/home/resch/destination/PEexploit.sh,599,file,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:54:11.855",-,file_integrity,change,-,-,-,-,/home/resch/destination/.PEexploit.sh.NNDn9Y,-,-,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:54:11.854",-,file_integrity,creation,-,-,-,-,/home/resch/destination/.PEexploit.sh.NNDn9Y,-,-,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:54:11.852",-,file_integrity,change,-,-,-,-,/home/resch/destination/.PEexploit.sh.NNDn9Y,-,-,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:54:11.851",-,file_integrity,creation,-,-,-,-,/home/resch/destination/.PEexploit.sh.NNDn9Y,-,-,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:54:11.849",-,file_integrity,change,"Oct 25, 2022 @ 01:54:11.835",sh,0,root,/home/resch/destination/file_and_dir_discovery.sh,"3,210",file,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:54:11.848",-,file_integrity,change,-,-,-,-,/home/resch/destination/.file_and_dir_discovery.sh.z6GpLZ,-,-,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:54:11.846",-,file_integrity,change,-,-,-,-,/home/resch/destination/.file_and_dir_discovery.sh.z6GpLZ,-,-,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:54:11.844",-,file_integrity,creation,-,-,-,-,/home/resch/destination/.file_and_dir_discovery.sh.z6GpLZ,-,-,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:54:11.843",-,file_integrity,change,"Oct 25, 2022 @ 01:54:11.825",sh,0,root,/home/resch/destination/file_and_dir_discovery-stripped.sh,"3,430",file,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:54:11.841",-,file_integrity,change,-,-,-,-,/home/resch/destination/.file_and_dir_discovery-stripped.sh.hUxYkZ,-,-,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:54:11.840",-,file_integrity,creation,-,-,-,-,/home/resch/destination/.file_and_dir_discovery-stripped.sh.hUxYkZ,-,-,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:54:11.838",-,file_integrity,change,-,-,-,-,/home/resch/destination/.file_and_dir_discovery-stripped.sh.hUxYkZ,-,-,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:54:11.836",-,file_integrity,creation,-,-,-,-,/home/resch/destination/.file_and_dir_discovery-stripped.sh.hUxYkZ,-,-,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:54:11.835",-,file_integrity,change,"Oct 25, 2022 @ 01:54:11.815",sh,0,root,/home/resch/destination/exfiltration_target.sh,"1,293",file,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:54:11.833",-,file_integrity,change,-,-,-,-,/home/resch/destination/.exfiltration_target.sh.OckAXZ,-,-,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:54:11.831",-,file_integrity,change,-,-,-,-,/home/resch/destination/.exfiltration_target.sh.OckAXZ,-,-,"172.17.0.3, 172.18.0.2",
"Oct 25, 2022 @ 01:54:11.829",failed to open file for hashing: open /home/resch/destination/.exfiltration_target.sh.OckAXZ: no such file or directory,file_integrity,creation,"Oct 25, 2022 @ 01:54:11.815",OckAXZ,0,root,/home/resch/destination/.exfiltration_target.sh.OckAXZ,"1,293",file,"172.17.0.3, 172.18.0.2",
